nom_normalise;uuid;nom_exact;niveau;parent;membres;type_groupe
"sous-groupe 2";4e73cef4-b3a8-4ff5-88e3-855725820e0f;"SOUS-GROUPE 2";"SOUS_GROUPE";"GRAND VŒUX";7;meme-niveau
"sous-groupe 2";4f43741b-41c8-4adc-8080-cea1324d5b0c;"SOUS-GROUPE 2";"SOUS_GROUPE";"ICHINEN";4;meme-niveau
"sous-groupe 2";4f47ec49-b128-4b2e-bc0d-9861e7817365;"SOUS-GROUPE 2";"SOUS_GROUPE";"KYO";6;meme-niveau
"sous-groupe 2";4feb4799-bb9b-4d0d-8531-724058edf83a;"SOUS-GROUPE 2";"SOUS_GROUPE";"HARMONIE";4;meme-niveau
"sous-groupe 2";50340935-7349-4333-9168-54ccc9fb90b4;"SOUS-GROUPE 2";"SOUS_GROUPE";"LOMOKANKRO";1;meme-niveau
"sous-groupe 2";50dfe821-c123-412b-88b3-90d69a631df7;"SOUS-GROUPE 2";"SOUS_GROUPE";"DINOSAURE";3;meme-niveau
"sous-groupe 2";5107be83-54ad-4eaa-8f18-60d988e77774;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE";2;meme-niveau
"sous-groupe 2";510aae49-f82f-468c-81b5-166eb11a798b;"SOUS-GROUPE 2";"SOUS_GROUPE";"ESPOIR BEINLEU";12;meme-niveau
"sous-groupe 2";5114c84e-fbd2-43b9-86d5-b0c919cfc419;"SOUS-GROUPE 2";"SOUS_GROUPE";"SOLEIL LEVANT";7;meme-niveau
"sous-groupe 2";51ab4757-3692-4e17-b782-4bc6d8745b32;"SOUS-GROUPE 2";"SOUS_GROUPE";"CESTIA";3;meme-niveau
"sous-groupe 2";51c3e46b-bf07-429d-9c6e-1c32e62a6648;"SOUS-GROUPE 2";"SOUS_GROUPE";"PURETE";1;meme-niveau
"sous-groupe 2";51f75de1-3c11-4046-9806-9fb7bac93805;"SOUS-GROUPE 2";"SOUS_GROUPE";"MISSION";3;meme-niveau
"sous-groupe 2";527c1809-85f2-47df-8e66-c577032830fe;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTIOIRE ABSOLUE";1;meme-niveau
"sous-groupe 2";52a7bce5-05e5-4b96-a4a4-00b0b8ecfcc4;"SOUS-GROUPE 2";"SOUS_GROUPE";"SAGESSE";0;meme-niveau
"sous-groupe 2";52f2f1b9-e080-42bd-81ea-43d73ea23571;"SOUS-GROUPE 2";"SOUS_GROUPE";"Shiteï Funi";4;meme-niveau
"sous-groupe 2";5305f069-ea43-4264-966e-63018e029066;"SOUS-GROUPE 2";"SOUS_GROUPE";"DEFIS";6;meme-niveau
"sous-groupe 2";531159d8-52d3-448c-adb7-14c4299b1005;"SOUS-GROUPE 2";"SOUS_GROUPE";"GAGNER ENSEMBLE";5;meme-niveau
"sous-groupe 2";540e75a4-2378-45d9-b768-1f4fe79b44a9;"SOUS-GROUPE 2";"SOUS_GROUPE";"Gare Adja";1;meme-niveau
"sous-groupe 2";544aaade-f177-4a1d-89c9-6132d7c92575;"SOUS-GROUPE 2";"SOUS_GROUPE";"Cérisier";1;meme-niveau
"sous-groupe 2";5453efd2-7856-4351-8a13-b5d6170ec1e6;"SOUS-GROUPE 2";"SOUS_GROUPE";"KANSAI";3;meme-niveau
"sous-groupe 2";5495cbd8-37c5-401c-9e1b-0eb495987dc8;"SOUS-GROUPE 2";"SOUS_GROUPE";"CONVICTION";3;meme-niveau
"sous-groupe 2";5601a161-7f77-43ef-a2d0-43fb9cd0f6f1;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE";4;meme-niveau
"sous-groupe 2";560d459e-5ff2-458d-a88d-2d0641dee510;"SOUS-GROUPE 2";"SOUS_GROUPE";"DETERMINATION";6;meme-niveau
"sous-groupe 2";563e8d99-0b5e-4257-ad8f-cf815f204c66;"SOUS-GROUPE 2";"SOUS_GROUPE";"TRESOR DU CŒUR";7;meme-niveau
"sous-groupe 2";569d36b4-9a78-4b31-80cb-b24c02c2587d;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAI DOSHIN";1;meme-niveau
"sous-groupe 2";56b849e9-9f96-45e8-8fbc-e9166ee25601;"SOUS-GROUPE 2";"SOUS_GROUPE";"Legrand";2;meme-niveau
"sous-groupe 2";571b8ff9-7518-44e1-aa4d-39f03f2f2b9c;"SOUS-GROUPE 2";"SOUS_GROUPE";"KAZEMINI";6;meme-niveau
"sous-groupe 2";5728712d-bdca-4afd-a26b-5698a1c1e5bf;"SOUS-GROUPE 2";"SOUS_GROUPE";"FRERE IKEGAMI";6;meme-niveau
"sous-groupe 2";58398cef-62a1-4b36-81fa-c7ef025fcf9e;"SOUS-GROUPE 2";"SOUS_GROUPE";"LE ROI LION";2;meme-niveau
"sous-groupe 2";58854197-6194-4406-8e4b-8f36f9335538;"SOUS-GROUPE 2";"SOUS_GROUPE";"TERRE DE VICTOIRE";4;meme-niveau
"sous-groupe 2";58951903-6685-4845-943c-6bc6ed30fab4;"SOUS-GROUPE 2";"SOUS_GROUPE";"ZODAGO";0;meme-niveau
"sous-groupe 2";58ecffbe-484b-470c-97c7-f5c2ed3fb805;"SOUS-GROUPE 2";"SOUS_GROUPE";"HERITIER DE SENSEI";3;meme-niveau
"sous-groupe 2";5977ba95-7838-43e0-a096-93d7f2b13432;"SOUS-GROUPE 2";"SOUS_GROUPE";"JOIE DE LA VICTOIRE";4;meme-niveau
"sous-groupe 2";599c3377-0186-43c1-bafe-fe2484afecf7;"SOUS-GROUPE 2";"SOUS_GROUPE";"SENSEI IKEDA";3;meme-niveau
"sous-groupe 2";59cf2497-12fe-4a16-a500-7352e09dc8b3;"SOUS-GROUPE 2";"SOUS_GROUPE";"MOYE";4;meme-niveau
"sous-groupe 2";59d68253-9f9f-4824-a38a-ee0a0b5a54c6;"SOUS-GROUPE 2";"SOUS_GROUPE";"HOJO";1;meme-niveau
"sous-groupe 2";5a72c3ba-a9fc-4e29-a510-1a7aec44c157;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAÏ DOSHIN";2;meme-niveau
"sous-groupe 2";5a9d9f34-9dcc-47ee-9119-118462d008f8;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAI DOSHIN";1;meme-niveau
"sous-groupe 2";5b1a89df-b77f-4757-99eb-a5f593b828bd;"SOUS-GROUPE 2";"SOUS_GROUPE";"Revolution humaine";4;meme-niveau
"sous-groupe 2";5ba81735-4df4-4e68-8e8c-19d6096a4525;"SOUS-GROUPE 2";"SOUS_GROUPE";"ESPOIR";2;meme-niveau
"sous-groupe 2";5be051e0-8ff1-4d71-a357-bdacb1b1a6da;"SOUS-GROUPE 2";"SOUS_GROUPE";"BOKEDA";0;meme-niveau
"sous-groupe 2";5c893df3-2d79-4e5f-90fc-12a9a9d9c8f1;"SOUS-GROUPE 2";"SOUS_GROUPE";"BONHEUR";7;meme-niveau
"sous-groupe 2";5d76930a-cf92-436d-8b12-6fe12e9f8a77;"SOUS-GROUPE 2";"SOUS_GROUPE";"Gbele";3;meme-niveau
"sous-groupe 2";5d79dafc-915a-4d17-801d-75e6cba3a753;"SOUS-GROUPE 2";"SOUS_GROUPE";"LE MONT DE LA VICTOIRE";0;meme-niveau
"sous-groupe 2";5d81b885-89ec-4fd0-9cff-22412d0325fd;"SOUS-GROUPE 2";"SOUS_GROUPE";"FOI PUR";1;meme-niveau
"sous-groupe 2";5e188eb3-ca90-4d8a-9ee7-089c91207ad0;"SOUS-GROUPE 2";"SOUS_GROUPE";"SEMONS";4;meme-niveau
"sous-groupe 2";5e2e6a44-8ab9-425e-8812-b00d885d4868;"SOUS-GROUPE 2";"SOUS_GROUPE";"YORO";12;meme-niveau
"sous-groupe 2";5ea5b999-f826-4f01-a85a-0516ca5b081c;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAI DOSHIN";2;meme-niveau
"sous-groupe 2";5ec61cb5-c693-4648-ba34-285e6d9094c9;"SOUS-GROUPE 2";"SOUS_GROUPE";"AKOUEDO VILLAGE 1";0;meme-niveau
"sous-groupe 2";5f0809ba-19fe-4de7-ba29-ea3e5167e4c1;"SOUS-GROUPE 2";"SOUS_GROUPE";"MOAYE";4;meme-niveau
"sous-groupe 2";5f8d16f0-e9de-4c16-b5a8-5da62cecb4a2;"SOUS-GROUPE 2";"SOUS_GROUPE";"KODO";0;meme-niveau
"sous-groupe 2";5fd27453-749f-4990-b0d2-1981157aedc1;"SOUS-GROUPE 2";"SOUS_GROUPE";"PEASSEU";0;meme-niveau
"sous-groupe 2";60d49705-39c4-4ca0-b889-5c1cded3fa64;"SOUS-GROUPE 2";"SOUS_GROUPE";"DJEREGOUE";8;meme-niveau
"sous-groupe 2";60e992e6-4320-43de-a1e5-babbd04b0e85;"SOUS-GROUPE 2";"SOUS_GROUPE";"Lycée municipal";3;meme-niveau
"sous-groupe 2";61449a3a-d8aa-4139-961b-4f4a965333af;"SOUS-GROUPE 2";"SOUS_GROUPE";"CHÂTEAU";3;meme-niveau
"sous-groupe 2";627ab324-cb25-4c2c-b437-6ad5acb63bca;"SOUS-GROUPE 2";"SOUS_GROUPE";"ICHINEN";3;meme-niveau
"sous-groupe 2";633654e9-5837-4284-82e6-5698f5fe630b;"SOUS-GROUPE 2";"SOUS_GROUPE";"SERENITE";5;meme-niveau
"sous-groupe 2";63f59c5a-d50e-49d2-9719-7c30e7416480;"SOUS-GROUPE 2";"SOUS_GROUPE";"DETERMINATION";4;meme-niveau
"sous-groupe 2";6477a43b-785a-42e8-ac01-b79a8fe3e4f9;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAI DOSHIN";3;meme-niveau
"sous-groupe 2";647ae2e5-ed91-4645-beac-9c7e527eb1f0;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE";0;meme-niveau
"sous-groupe 2";647d927f-507a-4542-b6f5-fc19c5016643;"SOUS-GROUPE 2";"SOUS_GROUPE";"ESPOIR SOKA";2;meme-niveau
"sous-groupe 2";64c22114-b47e-4cab-add9-fd17b900d92c;"SOUS-GROUPE 2";"SOUS_GROUPE";"EVEIL";9;meme-niveau
"sous-groupe 2";651bec4c-2723-42f5-829e-54a83c16c403;"SOUS-GROUPE 2";"SOUS_GROUPE";"JINZAI 3";4;meme-niveau
"sous-groupe 2";657d2767-c019-4ac4-bd29-a74f66df0dfa;"SOUS-GROUPE 2";"SOUS_GROUPE";"PATIENCE";5;meme-niveau
"sous-groupe 2";658b148a-d615-4d2f-85c2-dc3479bcfaba;"SOUS-GROUPE 2";"SOUS_GROUPE";"NYO ZE";2;meme-niveau
"sous-groupe 2";65b48c36-2eb5-42f4-afa3-c43ae2125b9c;"SOUS-GROUPE 2";"SOUS_GROUPE";"SADO 2";3;meme-niveau
"sous-groupe 2";66ba0be0-3eae-45c6-a0ea-7516e37d2d00;"SOUS-GROUPE 2";"SOUS_GROUPE";"DETERMINATION";4;meme-niveau
"sous-groupe 2";671cb7ad-46df-48a5-84ab-bdd67137871f;"SOUS-GROUPE 2";"SOUS_GROUPE";"NOVA";1;meme-niveau
"sous-groupe 2";6731fabf-e5b9-48d0-96f0-8f28077bc1e3;"SOUS-GROUPE 2";"SOUS_GROUPE";"Sincérité";0;meme-niveau
"sous-groupe 2";674fbc29-4334-47a7-99c8-7f442c1ed64f;"SOUS-GROUPE 2";"SOUS_GROUPE";"BOODA";4;meme-niveau
"sous-groupe 2";67546b2a-63e2-4bf2-9bbd-ba3297522725;"SOUS-GROUPE 2";"SOUS_GROUPE";"GBIGLOA";0;meme-niveau
"sous-groupe 2";67a5b995-3698-4afb-8827-4ae3214722de;"SOUS-GROUPE 2";"SOUS_GROUPE";"FUCKYO";4;meme-niveau
"sous-groupe 2";67a7b13e-9c02-4daf-b410-d3906808be74;"SOUS-GROUPE 2";"SOUS_GROUPE";"GNONSIEKA";6;meme-niveau
"sous-groupe 2";684b50a6-2cbc-424c-8011-c15898a382c4;"SOUS-GROUPE 2";"SOUS_GROUPE";"KUDOKU";3;meme-niveau
"sous-groupe 2";68c7bb9c-6564-4fdc-acd0-a3c3fec30d9b;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTORE";0;meme-niveau
"sous-groupe 2";69573f1b-0087-4534-a0ba-00de81b78d8e;"SOUS-GROUPE 2";"SOUS_GROUPE";"COMPAGNPNS DE LA CROYANCE";1;meme-niveau
"sous-groupe 2";6968aa1f-54e9-4171-b8bb-e7cda4f40e04;"SOUS-GROUPE 2";"SOUS_GROUPE";"SOKA";2;meme-niveau
"sous-groupe 2";6972298c-f963-43f1-b3d9-5bbbeda05444;"SOUS-GROUPE 2";"SOUS_GROUPE";"FLAMBOYANT";0;meme-niveau
"sous-groupe 2";69dc1164-bfb1-4a2f-85a1-2ec7c0aae76f;"SOUS-GROUPE 2";"SOUS_GROUPE";"BONHEUR";4;meme-niveau
"sous-groupe 2";6ad67998-09b3-4e1e-acb5-3349fd8efd1a;"SOUS-GROUPE 2";"SOUS_GROUPE";"DJEKANOU";1;meme-niveau
"sous-groupe 2";6bc383a1-2d7f-4a17-af40-6d8fc18827a7;"SOUS-GROUPE 2";"SOUS_GROUPE";"Issea";0;meme-niveau
"sous-groupe 2";6bec7641-132d-4f3f-b18e-2fe85c58b135;"SOUS-GROUPE 2";"SOUS_GROUPE";"NAMASTE";3;meme-niveau
"sous-groupe 2";6c87c3c9-5600-461a-a742-92dd334b6800;"SOUS-GROUPE 2";"SOUS_GROUPE";"Cité Verte";5;meme-niveau
"sous-groupe 2";6ca22950-3d8c-4f8e-a393-7361d3eb4588;"SOUS-GROUPE 2";"SOUS_GROUPE";"PADRE";3;meme-niveau
"sous-groupe 2";6cc390f4-4664-4cca-81b6-6cc93abd6e78;"SOUS-GROUPE 2";"SOUS_GROUPE";"YOVALA";0;meme-niveau
"sous-groupe 2";6ce93c03-9143-4045-b15c-4339709f9d1b;"SOUS-GROUPE 2";"SOUS_GROUPE";"PREUVE FACTUELLE";0;meme-niveau
"sous-groupe 2";6d24e330-ce97-41c8-86b8-c058924684ef;"SOUS-GROUPE 2";"SOUS_GROUPE";"SUTRA DU LOTUS";4;meme-niveau
"sous-groupe 2";6d352fd0-10d7-4bc1-bf76-95a816ef1eaf;"SOUS-GROUPE 2";"SOUS_GROUPE";"BONNE FORTUNE";0;meme-niveau
"sous-groupe 2";6da0acc2-f651-47af-a657-6353251cc359;"SOUS-GROUPE 2";"SOUS_GROUPE";"NICHIREN";6;meme-niveau
"sous-groupe 2";6da28720-c19b-4478-a61e-036a155d097b;"SOUS-GROUPE 2";"SOUS_GROUPE";"CERISIER";8;meme-niveau
"sous-groupe 2";6ddf87a4-ec4a-4031-b805-1c3b458e0b65;"SOUS-GROUPE 2";"SOUS_GROUPE";"KUDOKU";2;meme-niveau
"sous-groupe 2";6dfa4407-f73d-437f-9acb-b0f5282258ad;"SOUS-GROUPE 2";"SOUS_GROUPE";"SOLEIL LEVANT";2;meme-niveau
"sous-groupe 2";6f164eca-382d-414e-8903-e1f40b3a13d7;"SOUS-GROUPE 2";"SOUS_GROUPE";"PERSEVERANCE";3;meme-niveau
"sous-groupe 2";6f2846b0-81b1-429d-b76e-0413af05f719;"SOUS-GROUPE 2";"SOUS_GROUPE";"ZAIMU";3;meme-niveau
"sous-groupe 2";6f46b5a8-11a7-44d0-a529-4298b992c617;"SOUS-GROUPE 2";"SOUS_GROUPE";"BOVIAH";3;meme-niveau
"sous-groupe 2";6f7c40a2-86fc-40bc-93b1-9e6c4dee1604;"SOUS-GROUPE 2";"SOUS_GROUPE";"SEKYO";4;meme-niveau
"sous-groupe 2";6fd8995a-a576-4fc9-83de-aa55bb279a6d;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE";2;meme-niveau
"sous-groupe 2";702bcfd8-f1d2-4fa5-ac68-6daca3643d3a;"SOUS-GROUPE 2";"SOUS_GROUPE";"SABLE-BANCO";6;meme-niveau
"sous-groupe 2";704856e7-2535-40fa-9f68-6889632f88d5;"SOUS-GROUPE 2";"SOUS_GROUPE";"FOI FORTE";5;meme-niveau
"sous-groupe 2";70a09cb2-d35b-4c38-9a35-f1186baf1f0f;"SOUS-GROUPE 2";"SOUS_GROUPE";"TERRE DE VICTOIRES";2;meme-niveau
"sous-groupe 2";70e518ad-2a25-4035-854a-65db5601d426;"SOUS-GROUPE 2";"SOUS_GROUPE";"AMAKEBOU";2;meme-niveau
"sous-groupe 2";716a69c8-065d-4cee-acd1-8ea61aab3f16;"SOUS-GROUPE 2";"SOUS_GROUPE";"ICHINEN";3;meme-niveau
"sous-groupe 2";71acfdd5-9023-44bd-9777-235ed3494d85;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE";3;meme-niveau
"sous-groupe 2";71d685c8-05d1-489d-9709-71a8256ded09;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE";2;meme-niveau
"sous-groupe 2";71e180a2-e54a-4c44-be9f-1ae54000f66f;"SOUS-GROUPE 2";"SOUS_GROUPE";"ICHINEN";2;meme-niveau
"sous-groupe 2";720812c3-d6d7-4476-9774-fb6d20192173;"SOUS-GROUPE 2";"SOUS_GROUPE";"LOTUS D'OR";2;meme-niveau
"sous-groupe 2";7305abbc-1e69-4718-bfbc-5cd301eb5916;"SOUS-GROUPE 2";"SOUS_GROUPE";"ROSSHO";0;meme-niveau
"sous-groupe 2";730ffedb-7fa7-4a91-82a6-1a68f4f3f9cf;"SOUS-GROUPE 2";"SOUS_GROUPE";"FUJI";3;meme-niveau
"sous-groupe 2";7315df3e-2d57-4ae3-8e78-fc40f9f4b581;"SOUS-GROUPE 2";"SOUS_GROUPE";"ECLAT DU SOLEIL";5;meme-niveau
"sous-groupe 2";7383d145-5054-4520-8465-30943c1e41b9;"SOUS-GROUPE 2";"SOUS_GROUPE";"ZELE";0;meme-niveau
"sous-groupe 2";73b8256a-0bf1-4e2e-aad4-fdcfd7332bbc;"SOUS-GROUPE 2";"SOUS_GROUPE";"NOUVELLE VISION";3;meme-niveau
"sous-groupe 2";7425e36b-49ea-436b-af5e-0841aa36c267;"SOUS-GROUPE 2";"SOUS_GROUPE";"EKÖEGNOUNOU";6;meme-niveau
"sous-groupe 2";74580222-29de-4b01-8e62-f42c2d184f36;"SOUS-GROUPE 2";"SOUS_GROUPE";"Mission";2;meme-niveau
"sous-groupe 2";74a28ba5-ab53-4fa5-8edc-1402a3754ede;"SOUS-GROUPE 2";"SOUS_GROUPE";"SALLE DES FETES";4;meme-niveau
"sous-groupe 2";751a9ef5-e53c-4732-b560-544a7f67e4d8;"SOUS-GROUPE 2";"SOUS_GROUPE";"RENAISSANCE";3;meme-niveau
"sous-groupe 2";760ffd90-0bea-4bca-8604-6cf54d445f20;"SOUS-GROUPE 2";"SOUS_GROUPE";"GBE";4;meme-niveau
"sous-groupe 2";76badde2-626b-4339-951d-78a14ca370a5;"SOUS-GROUPE 2";"SOUS_GROUPE";"MAQUIE BLEU 2";2;meme-niveau
"sous-groupe 2";76f3a51c-2782-41ee-94f2-eaf756236bf6;"SOUS-GROUPE 2";"SOUS_GROUPE";"AKOUEDO VILLAGE 2";6;meme-niveau
"sous-groupe 2";772cc4c6-1992-456e-9c70-1f1118962dbf;"SOUS-GROUPE 2";"SOUS_GROUPE";"DYNAMIQUE";6;meme-niveau
"sous-groupe 2";773cf3db-67b1-4b74-a3c4-14f9747f8859;"SOUS-GROUPE 2";"SOUS_GROUPE";"JUSTICE";12;meme-niveau
"sous-groupe 2";77f9d1fc-eb1a-4666-842f-2191981d79e8;"SOUS-GROUPE 2";"SOUS_GROUPE";"LOTUS";10;meme-niveau
"sous-groupe 2";781dad64-577e-4c0f-9616-53533a0369a3;"SOUS-GROUPE 2";"SOUS_GROUPE";"CARREFOUR GUEU";5;meme-niveau
"sous-groupe 2";78e515e6-5cdf-4e00-bb55-ef7c02cdc893;"SOUS-GROUPE 2";"SOUS_GROUPE";"PAILLET";2;meme-niveau
"sous-groupe 2";7a1ad28b-0a51-41f0-a1c2-c752279eb27b;"SOUS-GROUPE 2";"SOUS_GROUPE";"BODHISATTVAS  SORTIS DE TERRE";4;meme-niveau
"sous-groupe 2";7a66f30a-bcdf-4622-96ff-bbe750ae7620;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAI DOSHIN";3;meme-niveau
"sous-groupe 2";7b09c585-45d0-4e53-9d04-3774bb4194a7;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAI-DOSHIN";4;meme-niveau
"sous-groupe 2";7b2bae9f-f983-427c-acef-5b3097d55ed6;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE";2;meme-niveau
"sous-groupe 2";7b99c91a-16a4-42c1-af13-3a4fbe307b91;"SOUS-GROUPE 2";"SOUS_GROUPE";"ALLOCODROME";5;meme-niveau
"sous-groupe 2";7ba43d5f-5025-4e9f-ba21-a39868866f5f;"SOUS-GROUPE 2";"SOUS_GROUPE";"PREUVE ACTUELLE";5;meme-niveau
"sous-groupe 2";7c25ad46-a561-40bd-aad9-d646cd66c3c0;"SOUS-GROUPE 2";"SOUS_GROUPE";"SACHICHIKU";3;meme-niveau
"sous-groupe 2";7c71415d-ac9e-48e3-9bd3-0c40b7c2344c;"SOUS-GROUPE 2";"SOUS_GROUPE";"KAOKA";1;meme-niveau
"sous-groupe 2";7d8f5f94-3bf2-4d4e-8f48-29ea8a7ecb90;"SOUS-GROUPE 2";"SOUS_GROUPE";"Pharmacie Adja";1;meme-niveau
"sous-groupe 2";7d94850f-51f5-417a-b798-ef6d01a7398a;"SOUS-GROUPE 2";"SOUS_GROUPE";"SHAKUBU";10;meme-niveau
"sous-groupe 2";7dd93eac-43e7-4e01-9162-c85d7ccafab8;"SOUS-GROUPE 2";"SOUS_GROUPE";"COMPASSION";4;meme-niveau
"sous-groupe 2";7de890bc-86b8-44c3-b51d-f9ba0e5c6339;"SOUS-GROUPE 2";"SOUS_GROUPE";"DJIHI";1;meme-niveau
"sous-groupe 2";7e382143-cbd5-4481-b343-e0f846dfd6e8;"SOUS-GROUPE 2";"SOUS_GROUPE";"LA TOUR AU TRESOR";2;meme-niveau
"sous-groupe 2";7e38930e-a2c6-4418-9ef5-5afc68cf9135;"SOUS-GROUPE 2";"SOUS_GROUPE";"MAINTES TRESOR";3;meme-niveau
"sous-groupe 2";7f2bc9e4-a61e-41ee-a593-5ec1b0c8d087;"SOUS-GROUPE 2";"SOUS_GROUPE";"MAINTES TRESOR";0;meme-niveau
"sous-groupe 2";7f6f9b50-7bb0-4848-8bcf-4769d841db30;"SOUS-GROUPE 2";"SOUS_GROUPE";"VIERGE";6;meme-niveau
"sous-groupe 2";7fdf4ca1-4a36-4b76-b1e4-eaf18bf403a2;"SOUS-GROUPE 2";"SOUS_GROUPE";"AKOUEDO VILLAGE 4";5;meme-niveau
"sous-groupe 2";7fee70ee-3f1c-45e6-8ae5-ca5671ee5a4c;"SOUS-GROUPE 2";"SOUS_GROUPE";"BIADOU";6;meme-niveau
"sous-groupe 2";802a6c7e-1e80-4ded-9e27-e5d8bf808dbf;"SOUS-GROUPE 2";"SOUS_GROUPE";"FANNY";3;meme-niveau
"sous-groupe 2";8067e89a-de2a-43ae-a69b-62f94ad9a246;"SOUS-GROUPE 2";"SOUS_GROUPE";"Groupe 4";2;meme-niveau
"sous-groupe 2";809ca414-36f8-43de-8cac-63cdfd6eb487;"SOUS-GROUPE 2";"SOUS_GROUPE";"BONNE FORTUNE";3;meme-niveau
"sous-groupe 2";81148f1b-69d8-4eba-8e8b-dd9c982fbd31;"SOUS-GROUPE 2";"SOUS_GROUPE";"Groupe Hôpital Général";0;meme-niveau
"sous-groupe 2";8150bcbb-8ac1-4fab-b79e-71ef123729a4;"SOUS-GROUPE 2";"SOUS_GROUPE";"ANOUMABO SAINT PIERRE";3;meme-niveau
"sous-groupe 2";82349bb7-b006-4c7f-90a9-edf1ce118357;"SOUS-GROUPE 2";"SOUS_GROUPE";"V15";2;meme-niveau
"sous-groupe 2";82a181fe-1cfc-4ba3-a83f-a1b531765fcc;"SOUS-GROUPE 2";"SOUS_GROUPE";"AGBODREO";3;meme-niveau
"sous-groupe 2";8322d75f-5faa-4328-879c-e87b73067398;"SOUS-GROUPE 2";"SOUS_GROUPE";"AURORE";3;meme-niveau
"sous-groupe 2";83953aaa-278e-4adf-99c8-e4fe3cda978f;"SOUS-GROUPE 2";"SOUS_GROUPE";"ITAI DOSHIN";6;meme-niveau
"sous-groupe 2";83b1fd84-7cc9-4d54-94fd-6f7e8be69811;"SOUS-GROUPE 2";"SOUS_GROUPE";"TOUR AUX TRESORS";4;meme-niveau
"sous-groupe 2";8425dab8-3f04-4c10-b4c6-b32229afc3f4;"SOUS-GROUPE 2";"SOUS_GROUPE";"ANGRE 22e";1;meme-niveau
"sous-groupe 2";853e0c2e-cb0b-4263-bcb4-7d1ee67f8e2d;"SOUS-GROUPE 2";"SOUS_GROUPE";"DOUGROUPALENOA";6;meme-niveau
"sous-groupe 2";85c6d89d-0b6e-4034-b4f5-aec4589d40a1;"SOUS-GROUPE 2";"SOUS_GROUPE";"PIC DU VAUTOUR";1;meme-niveau
"sous-groupe 2";86a87436-24ab-4a4f-b06f-442df0e0916d;"SOUS-GROUPE 2";"SOUS_GROUPE";"ABUTSUBO";5;meme-niveau
"sous-groupe 2";8773a95f-c1cb-4aad-ae47-8445643bc659;"SOUS-GROUPE 2";"SOUS_GROUPE";"MYOHO";8;meme-niveau
"sous-groupe 2";878c54db-4e66-45be-a1b4-36551cd21d69;"SOUS-GROUPE 2";"SOUS_GROUPE";"NEOZE";6;meme-niveau
"sous-groupe 2";87bc2f61-6bba-4e78-af5b-12cab60619b5;"SOUS-GROUPE 2";"SOUS_GROUPE";"REVOLUTION";0;meme-niveau
"sous-groupe 2";88b8b476-58d5-47f6-a0ec-f4df574a90a3;"SOUS-GROUPE 2";"SOUS_GROUPE";"CASIER";2;meme-niveau
"sous-groupe 2";88dd5310-5d82-4c07-b37e-4c74c40885fc;"SOUS-GROUPE 2";"SOUS_GROUPE";"EVEIL";4;meme-niveau
"sous-groupe 2";89592e98-cf92-4d21-b117-28592b03a8ef;"SOUS-GROUPE 2";"SOUS_GROUPE";"KAHIRA";1;meme-niveau
"sous-groupe 2";896f7981-03e6-4425-b0f5-08b9e405dfd9;"SOUS-GROUPE 2";"SOUS_GROUPE";"HARMONIE";1;meme-niveau
"sous-groupe 2";89c4bd04-086e-4e36-8f9a-93af1f007568;"SOUS-GROUPE 2";"SOUS_GROUPE";"LYCEE";0;meme-niveau
"sous-groupe 2";89fdb806-cea2-4c26-8124-a206a18c658f;"SOUS-GROUPE 2";"SOUS_GROUPE";"ESPERANCE";1;meme-niveau
"sous-groupe 2";8a2f9bb8-f7d0-4834-a67b-e770b1a37fa2;"SOUS-GROUPE 2";"SOUS_GROUPE";"RESIDENTIEL";0;meme-niveau
"sous-groupe 2";8a9fb6b8-45ff-46f0-9c60-2106a1083f7e;"SOUS-GROUPE 2";"SOUS_GROUPE";"FLAMME D'ESPOIR";1;meme-niveau
"sous-groupe 2";8b0277a2-d1a6-4a69-b26e-415aa7494853;"SOUS-GROUPE 2";"SOUS_GROUPE";"HARMONIE";2;meme-niveau
"sous-groupe 2";8b6c744b-fe79-49dc-a802-e2a573183a2c;"SOUS-GROUPE 2";"SOUS_GROUPE";"ROI LION";0;meme-niveau
"sous-groupe 2";8c00b76b-d7ba-4db0-8f7a-7621abd9d8ed;"SOUS-GROUPE 2";"SOUS_GROUPE";"VICTOIRE POUR SENSEI";2;meme-niveau
"sous-groupe 2";8cbd214f-a083-48ba-9168-edfbf434fdc1;"SOUS-GROUPE 2";"SOUS_GROUPE";"SOLEIL";5;meme-niveau
